"FXC.Open" "FXC.High" "FXC.Low" "FXC.Close" "FXC.Volume" "FXC.Adjusted"
"2013-07-03" 94.199997 94.57 94.18 94.540001 63700 94.214359
"2013-07-05" 94.059998 94.089996 93.779999 94.07 112700 93.745976
"2013-07-08" 94.169998 94.269997 93.989998 94.150002 61500 93.825703
"2013-07-09" 94.529999 94.529999 94.169998 94.459999 53400 94.134632
"2013-07-10" 94.529999 95.160004 94.480003 94.540001 137500 94.214359
"2013-07-11" 95.459999 95.870003 95.290001 95.75 79600 95.42019
"2013-07-12" 95.760002 95.769997 95.599998 95.650002 70300 95.320536
"2013-07-15" 95.580002 95.610001 95.360001 95.489998 37500 95.161083
"2013-07-16" 95.360001 95.93 95.309998 95.889999 73800 95.559707
"2013-07-17" 95.839996 95.839996 95.269997 95.480003 107900 95.151123
"2013-07-18" 95.550003 95.830002 95.400002 95.82 73600 95.489948
"2013-07-19" 95.760002 96.019997 95.730003 95.919998 63900 95.589602
"2013-07-22" 96 96.330002 95.989998 96.160004 58000 95.828781
"2013-07-23" 96.43 96.739998 96.389999 96.669998 71000 96.337019
"2013-07-24" 96.739998 96.760002 96.300003 96.389999 56500 96.057985
"2013-07-25" 96.559998 96.919998 96.550003 96.860001 75000 96.526367
"2013-07-26" 96.769997 96.830002 96.519997 96.82 62300 96.486504
"2013-07-29" 96.760002 96.980003 96.75 96.919998 45900 96.586158
"2013-07-30" 96.879997 96.889999 96.449997 96.510002 74700 96.177574
"2013-07-31" 96.470001 97.019997 96.32 96.809998 46700 96.476536
"2013-08-01" 96.459999 96.510002 96.059998 96.080002 68300 95.766865
"2013-08-02" 95.739998 95.989998 95.660004 95.68 19900 95.368167
"2013-08-05" 95.690002 95.959999 95.610001 95.949997 13600 95.637284
"2013-08-06" 95.739998 95.919998 95.709999 95.82 69100 95.507711
"2013-08-07" 95.360001 95.550003 95.330002 95.410004 99700 95.099051
"2013-08-08" 95.589996 96.480003 95.589996 96.309998 31700 95.996111
"2013-08-09" 96.059998 96.75 96.059998 96.610001 29000 96.295137
"2013-08-12" 96.529999 96.580002 96.459999 96.5 16200 96.185495
"2013-08-13" 96.150002 96.199997 96.099998 96.129997 47600 95.816698
"2013-08-14" 96.25 96.339996 96.220001 96.279999 9900 95.96621
"2013-08-15" 96.080002 96.550003 96 96.519997 75200 96.205426
"2013-08-16" 96.199997 96.279999 95.989998 96.199997 45900 95.886469
"2013-08-19" 96.230003 96.309998 96.110001 96.150002 25600 95.836637
"2013-08-20" 95.660004 95.800003 95.639999 95.690002 21700 95.378137
"2013-08-21" 95.260002 95.279999 94.870003 94.93 82800 94.620612
"2013-08-22" 94.550003 94.739998 94.470001 94.550003 48100 94.241853
"2013-08-23" 94.260002 94.730003 94.199997 94.690002 98800 94.381396
"2013-08-26" 94.629997 94.720001 94.540001 94.68 14000 94.371427
"2013-08-27" 94.57 94.970001 94.57 94.959999 39200 94.650513
"2013-08-28" 94.75 94.910004 94.75 94.860001 24800 94.55084
"2013-08-29" 94.650002 94.790001 94.379997 94.43 18800 94.122241
"2013-08-30" 94.480003 94.610001 94.220001 94.449997 19100 94.142173
"2013-09-03" 94.300003 94.540001 94.269997 94.410004 79900 94.120244
"2013-09-04" 94.580002 94.889999 94.550003 94.779999 84300 94.489104
"2013-09-05" 94.790001 94.860001 94.550003 94.639999 25500 94.349534
"2013-09-06" 95.610001 95.769997 95.529999 95.550003 69200 95.256745
"2013-09-09" 95.839996 95.949997 95.779999 95.849998 26000 95.555819
"2013-09-10" 96.080002 96.129997 95.919998 96.089996 11900 95.795081
"2013-09-11" 96.139999 96.400002 96.120003 96.389999 41100 96.094163
"2013-09-12" 96.239998 96.400002 96.230003 96.300003 32000 96.004443
"2013-09-13" 96.150002 96.220001 96.07 96.089996 30400 95.795081
"2013-09-16" 96.580002 96.580002 96.300003 96.300003 59000 96.004443
"2013-09-17" 96.389999 96.760002 96.389999 96.580002 25200 96.283582
"2013-09-18" 96.419998 97.459999 96.379997 97.279999 81800 96.981431
"2013-09-19" 97.360001 97.360001 96.860001 96.879997 43200 96.582657
"2013-09-20" 96.68 96.709999 96.550003 96.559998 48000 96.263639
"2013-09-23" 96.720001 96.790001 96.599998 96.690002 37200 96.393245
"2013-09-24" 96.650002 96.660004 96.470001 96.529999 32900 96.233733
"2013-09-25" 96.400002 96.660004 96.400002 96.410004 21000 96.114106
"2013-09-26" 96.400002 96.489998 96.169998 96.419998 37800 96.12407
"2013-09-27" 96.370003 96.550003 96.370003 96.529999 21400 96.233733
"2013-09-30" 96.660004 96.760002 96.529999 96.550003 17400 96.253675
"2013-10-01" 96.440002 96.440002 96.199997 96.290001 100600 96.014364
"2013-10-02" 96.150002 96.290001 96.129997 96.230003 14800 95.954538
"2013-10-03" 96.290001 96.389999 96.260002 96.290001 26000 96.014364
"2013-10-04" 96.260002 96.639999 96.230003 96.629997 24500 96.353387
"2013-10-07" 96.300003 96.529999 96.300003 96.410004 21600 96.134023
"2013-10-08" 96.32 96.370003 95.870003 95.910004 38100 95.635454
"2013-10-09" 95.809998 95.830002 95.540001 95.669998 27700 95.396136
"2013-10-10" 95.669998 95.839996 95.620003 95.629997 14000 95.356249
"2013-10-11" 95.629997 96.129997 95.629997 96.029999 32800 95.755106
"2013-10-14" 96.080002 96.139999 96 96.120003 23200 95.844852
"2013-10-15" 95.910004 95.989998 95.720001 95.800003 18000 95.525769
"2013-10-16" 96 96.279999 95.940002 96.220001 18800 95.944564
"2013-10-17" 96.459999 96.720001 96.459999 96.610001 31500 96.333447
"2013-10-18" 96.68 96.760002 96.57 96.599998 13700 96.323474
"2013-10-21" 96.559998 96.650002 96.519997 96.519997 29800 96.243701
"2013-10-22" 96.589996 96.790001 96.57 96.650002 30800 96.373334
"2013-10-23" 96.269997 96.370003 95.669998 95.739998 184100 95.465935
"2013-10-24" 95.580002 95.580002 95.279999 95.379997 60700 95.106965
"2013-10-25" 95.209999 95.239998 95.07 95.120003 37300 94.847715
"2013-10-28" 95.220001 95.279999 95.169998 95.209999 22000 94.937454
"2013-10-29" 95.239998 95.260002 94.980003 94.980003 18100 94.708116
"2013-10-30" 95.150002 95.169998 94.769997 94.849998 28300 94.578483
"2013-10-31" 95.269997 95.489998 95.190002 95.379997 55000 95.106965
"2013-11-01" 95.349998 95.370003 95.120003 95.370003 30200 95.11395
"2013-11-04" 95.489998 95.559998 95.389999 95.440002 38300 95.183762
"2013-11-05" 95.239998 95.239998 95.019997 95.080002 21400 94.824728
"2013-11-06" 95.209999 95.529999 95.209999 95.440002 35300 95.183762
"2013-11-07" 95.230003 95.290001 95.029999 95.040001 42700 94.784835
"2013-11-08" 94.75 94.900002 94.699997 94.900002 46200 94.645211
"2013-11-11" 94.879997 94.980003 94.879997 94.970001 14000 94.715023
"2013-11-12" 94.860001 94.879997 94.720001 94.779999 35500 94.52553
"2013-11-13" 94.860001 95.099998 94.800003 95.059998 28900 94.804777
"2013-11-14" 94.68 95.040001 94.480003 94.970001 40300 94.715023
"2013-11-15" 94.93 95.230003 94.910004 95.199997 38000 94.944401
"2013-11-18" 95.43 95.470001 95.269997 95.309998 27700 95.054106
"2013-11-19" 95.269997 95.300003 94.870003 94.980003 29600 94.724998
"2013-11-20" 95.160004 95.260002 95.059998 95.190002 39000 94.934433
"2013-11-21" 94.779999 94.82 94.480003 94.5 42300 94.246283
"2013-11-22" 94.389999 94.5 94.269997 94.480003 29100 94.22634
"2013-11-25" 94.230003 94.32 94.150002 94.260002 56000 94.00693
"2013-11-26" 94.230003 94.400002 94.209999 94.400002 41800 94.146553
"2013-11-27" 93.900002 93.940002 93.809998 93.849998 42500 93.598027
"2013-11-29" 93.910004 94.040001 93.589996 93.589996 51900 93.338723
"2013-12-02" 93.5 93.540001 93.370003 93.410004 86100 93.179124
"2013-12-03" 93.349998 93.370003 93.190002 93.360001 49700 93.129244
"2013-12-04" 93.25 93.300003 92.860001 93.120003 108500 92.889839
"2013-12-05" 93.050003 93.559998 92.93 93.440002 81100 93.209048
"2013-12-06" 93.339996 93.580002 93.230003 93.300003 51700 93.069395
"2013-12-09" 93.220001 93.489998 93.190002 93.489998 49400 93.25892
"2013-12-10" 93.629997 93.779999 93.559998 93.769997 68700 93.538227
"2013-12-11" 93.860001 93.879997 93.639999 93.860001 78600 93.628008
"2013-12-12" 93.57 93.580002 93.339996 93.440002 46700 93.209048
"2013-12-13" 93.470001 93.910004 93.43 93.830002 56600 93.598084
"2013-12-16" 93.900002 94.059998 93.889999 93.910004 28700 93.677888
"2013-12-17" 93.860001 93.860001 93.669998 93.709999 44100 93.478377
"2013-12-18" 93.43 93.709999 92.910004 93.010002 125500 92.780111
"2013-12-19" 92.93 93.25 92.910004 93.220001 77000 92.989591
"2013-12-20" 92.940002 93.379997 92.769997 93.370003 99800 93.139221
"2013-12-23" 93.790001 93.959999 93.68 93.699997 189700 93.4684
"2013-12-24" 93.599998 93.730003 93.540001 93.589996 54600 93.358671
"2013-12-26" 93.589996 93.610001 93.360001 93.43 35300 93.199071
"2013-12-27" 93.220001 93.220001 92.760002 92.879997 117100 92.650427
"2013-12-30" 92.959999 93.470001 92.959999 93.470001 59500 93.238973
"2013-12-31" 93.559998 93.650002 93.43 93.610001 72300 93.378626
"2014-01-02" 93.709999 93.860001 93.120003 93.139999 75000 92.928651
"2014-01-03" 93.610001 93.739998 93.440002 93.440002 76100 93.227973
"2014-01-06" 93.129997 93.440002 93.129997 93.339996 29900 93.128194
"2014-01-07" 92.760002 92.830002 92.220001 92.290001 285400 92.080581
"2014-01-08" 92.019997 92.120003 91.900002 92.019997 133700 91.81119
"2014-01-09" 91.589996 91.699997 91.43 91.610001 227700 91.402124
"2014-01-10" 90.93 91.349998 90.860001 91.199997 197700 90.993051
"2014-01-13" 91.389999 91.690002 91.370003 91.68 98500 91.471965
"2014-01-14" 91.129997 91.160004 90.75 90.809998 161400 90.603936
"2014-01-15" 90.790001 91.040001 90.720001 90.830002 110000 90.623895
"2014-01-16" 91.099998 91.169998 90.959999 91.010002 117700 90.803487
"2014-01-17" 90.779999 90.839996 90.529999 90.589996 123400 90.384434
"2014-01-21" 90.669998 90.68 90.519997 90.620003 120900 90.414372
"2014-01-22" 90.650002 90.690002 89.660004 89.669998 391800 89.466524
"2014-01-23" 89.379997 89.620003 89.050003 89.589996 246500 89.386703
"2014-01-24" 89.75 89.900002 89.650002 89.800003 129600 89.596233
"2014-01-27" 90.059998 90.089996 89.459999 89.459999 154800 89.257001
"2014-01-28" 89.050003 89.220001 89.019997 89.120003 95500 88.917776
"2014-01-29" 89.389999 89.419998 88.970001 88.980003 66600 88.778094
"2014-01-30" 89.089996 89.18 88.959999 89.050003 65600 88.847935
"2014-01-31" 88.730003 89.650002 88.699997 89.269997 112400 89.06743
"2014-02-03" 89.940002 90.019997 89.5 89.599998 83400 89.413708
"2014-02-04" 89.760002 89.949997 89.669998 89.760002 68300 89.573379
"2014-02-05" 89.529999 89.910004 89.43 89.730003 70500 89.543443
"2014-02-06" 89.5 89.919998 89.480003 89.82 73200 89.633252
"2014-02-07" 90.43 90.559998 90.059998 90.080002 90200 89.892714
"2014-02-10" 89.949997 90.089996 89.93 89.940002 54500 89.753006
"2014-02-11" 89.870003 90.360001 89.860001 90.279999 182600 90.092295
"2014-02-12" 90.480003 90.519997 90.379997 90.43 57000 90.241985
"2014-02-13" 90.269997 90.779999 90.269997 90.580002 68300 90.391674
"2014-02-14" 90.580002 90.669998 90.5 90.529999 24400 90.341775
"2014-02-18" 90.720001 90.889999 90.639999 90.830002 60700 90.641155
"2014-02-19" 90.300003 90.330002 89.699997 89.720001 138100 89.533462
"2014-02-20" 89.720001 89.830002 89.470001 89.599998 89900 89.413708
"2014-02-21" 89.190002 89.489998 89.150002 89.32 106600 89.134292
"2014-02-24" 89.769997 89.949997 89.709999 89.870003 33300 89.683151
"2014-02-25" 89.809998 89.82 89.620003 89.699997 59200 89.513499
"2014-02-26" 89.629997 89.639999 89.220001 89.349998 67600 89.164228
"2014-02-27" 89.309998 89.309998 89.139999 89.279999 25500 89.094374
"2014-02-28" 89.669998 90.059998 89.620003 89.800003 56700 89.613297
"2014-03-03" 89.730003 89.769997 89.599998 89.730003 20100 89.557408
"2014-03-04" 89.839996 89.839996 89.43 89.589996 31000 89.41767
"2014-03-05" 89.75 90.150002 89.529999 90.080002 203600 89.906733
"2014-03-06" 90.440002 90.75 90.419998 90.470001 72400 90.295982
"2014-03-07" 89.779999 89.790001 89.580002 89.650002 58300 89.47756
"2014-03-10" 89.550003 89.599998 89.489998 89.559998 62300 89.387729
"2014-03-11" 89.559998 89.790001 89.510002 89.559998 33300 89.387729
"2014-03-12" 89.330002 89.620003 89.220001 89.440002 65700 89.267964
"2014-03-13" 89.900002 90 89.82 89.949997 50100 89.776978
"2014-03-14" 89.660004 89.769997 89.559998 89.610001 37400 89.437636
"2014-03-17" 89.75 90.010002 89.75 89.959999 24000 89.786961
"2014-03-18" 89.989998 90.019997 89.209999 89.290001 116800 89.118251
"2014-03-19" 88.959999 89.139999 88.220001 88.410004 160900 88.239947
"2014-03-20" 88.269997 88.519997 88.199997 88.440002 104600 88.269888
"2014-03-21" 88.889999 88.889999 88.620003 88.709999 50400 88.539365
"2014-03-24" 88.650002 88.889999 88.599998 88.809998 38300 88.639171
"2014-03-25" 88.949997 89.150002 88.860001 89.129997 42200 88.958556
"2014-03-26" 89.040001 89.75 89.029999 89.730003 152200 89.557408
"2014-03-27" 89.760002 90.220001 89.760002 90.160004 58300 89.986581
"2014-03-28" 90.029999 90.07 89.790001 89.910004 26100 89.737062
"2014-03-31" 90.220001 90.300003 89.940002 89.980003 36000 89.806927
"2014-04-01" 90.040001 90.239998 89.970001 90.129997 58100 89.97363
"2014-04-02" 90.150002 90.199997 90.050003 90.099998 24600 89.943683
"2014-04-03" 90.199997 90.360001 90.029999 90.110001 53300 89.953668
"2014-04-04" 90.559998 90.699997 90.5 90.57 285300 90.412869
"2014-04-07" 90.43 90.720001 90.400002 90.639999 76300 90.482747
"2014-04-08" 91 91.18 90.849998 91.040001 76500 90.882054
"2014-04-09" 90.919998 91.580002 90.919998 91.459999 187700 91.301324
"2014-04-10" 91.099998 91.32 90.989998 90.989998 284400 90.832138
"2014-04-11" 90.68 90.779999 90.589996 90.589996 28900 90.432831
"2014-04-14" 90.730003 90.839996 90.650002 90.790001 43400 90.632488
"2014-04-15" 90.32 90.620003 90.32 90.599998 22300 90.442815
"2014-04-16" 90.610001 90.669998 90.169998 90.239998 62400 90.083439
"2014-04-17" 90.43 90.5 90.290001 90.300003 18900 90.14334
"2014-04-21" 90.160004 90.309998 90.150002 90.269997 60700 90.113386
"2014-04-22" 90.370003 90.379997 90.089996 90.18 94700 90.023546
"2014-04-23" 90.040001 90.220001 89.970001 90.160004 55200 90.003584
"2014-04-24" 90.220001 90.220001 90.129997 90.199997 37300 90.043508
"2014-04-25" 90.220001 90.269997 90.050003 90.139999 23900 89.983614
"2014-04-28" 90.239998 90.25 90.099998 90.209999 32400 90.053493
"2014-04-29" 90.610001 90.830002 90.610001 90.800003 34000 90.642473
"2014-04-30" 90.720001 90.900002 90.599998 90.760002 43300 90.602541
"2014-05-01" 90.529999 90.760002 90.489998 90.720001 50200 90.578578
"2014-05-02" 90.540001 90.900002 90.510002 90.550003 42600 90.408845
"2014-05-05" 90.550003 90.809998 90.550003 90.790001 14600 90.648468
"2014-05-06" 91.190002 91.440002 91.139999 91.410004 81500 91.267505
"2014-05-07" 91.330002 91.349998 91.169998 91.290001 21600 91.147689
"2014-05-08" 91.480003 91.949997 91.400002 91.889999 64100 91.746752
"2014-05-09" 91.230003 91.330002 91.169998 91.260002 82600 91.117737
"2014-05-12" 91.339996 91.410004 91.239998 91.260002 63300 91.117737
"2014-05-13" 91.290001 91.32 91.029999 91.169998 27300 91.027873
"2014-05-14" 91.18 91.470001 91.169998 91.379997 25200 91.237545
"2014-05-15" 91.410004 91.449997 91.330002 91.419998 20100 91.277484
"2014-05-16" 91.419998 91.599998 91.379997 91.580002 32000 91.437238
"2014-05-19" 91.559998 91.620003 91.449997 91.519997 19500 91.377326
"2014-05-20" 91.209999 91.300003 91.089996 91.230003 37600 91.087785
"2014-05-21" 91.050003 91.110001 90.900002 91.099998 29200 90.957983
"2014-05-22" 91.129997 91.330002 91.080002 91.269997 30000 91.127716
"2014-05-23" 91.43 91.540001 91.379997 91.480003 20200 91.337395
"2014-05-27" 91.730003 91.730003 91.440002 91.580002 39600 91.437238
"2014-05-28" 91.599998 91.599998 91.370003 91.440002 16700 91.297457
"2014-05-29" 91.559998 91.849998 91.550003 91.790001 47500 91.646909
"2014-05-30" 91.699997 91.769997 91.519997 91.730003 31100 91.587005
"2014-06-02" 91.290001 91.300003 91.18 91.25 71200 91.124638
"2014-06-03" 91.080002 91.150002 91.040001 91.120003 9600 90.99482
"2014-06-04" 91.050003 91.050003 90.769997 90.919998 67600 90.79509
"2014-06-05" 90.959999 91.050003 90.730003 90.989998 47300 90.864993
"2014-06-06" 90.839996 90.980003 90.839996 90.980003 61300 90.855013
"2014-06-09" 91.040001 91.220001 91.040001 91.160004 33900 91.034766
"2014-06-10" 91.209999 91.209999 91.080002 91.199997 20900 91.074704
"2014-06-11" 91.43 91.540001 91.43 91.519997 12100 91.394264
"2014-06-12" 91.559998 91.709999 91.559998 91.599998 22800 91.474156
"2014-06-13" 91.559998 91.620003 91.489998 91.610001 43800 91.484144
"2014-06-16" 91.510002 91.779999 91.510002 91.720001 64300 91.593994
"2014-06-17" 91.540001 91.650002 91.489998 91.550003 20100 91.424229
"2014-06-18" 91.519997 91.690002 91.410004 91.690002 26400 91.564036
"2014-06-19" 91.879997 91.93 91.800003 91.879997 52400 91.75377
"2014-06-20" 92.410004 92.510002 92.300003 92.5 69800 92.372921
"2014-06-23" 92.650002 92.730003 92.589996 92.720001 46100 92.59262
"2014-06-24" 92.650002 92.650002 92.550003 92.559998 31200 92.432836
"2014-06-25" 92.699997 92.779999 92.699997 92.75 29000 92.622578
"2014-06-26" 92.860001 93.089996 92.75 93 74400 92.872234
"2014-06-27" 93.07 93.290001 93.050003 93.269997 64900 93.14186
"2014-06-30" 93.110001 93.370003 93.110001 93.199997 43500 93.071956
"2014-07-01" 93.360001 93.610001 93.269997 93.610001 85200 93.501461
"2014-07-02" 93.389999 93.389999 93.190002 93.199997 56900 93.091933
"2014-07-03" 92.779999 93.599998 92.779999 93.589996 7200 93.48148
"2014-07-07" 93.489998 93.489998 93.089996 93.150002 73300 93.041995
"2014-07-08" 93.110001 93.269997 93.089996 93.110001 59800 93.002041
"2014-07-09" 93.18 93.410004 93.18 93.279999 94300 93.171842
"2014-07-10" 93.169998 93.400002 93.169998 93.389999 16500 93.281715
"2014-07-11" 92.940002 92.940002 92.599998 92.639999 63100 92.532584
"2014-07-14" 92.620003 92.849998 92.599998 92.790001 45000 92.682412
"2014-07-15" 92.690002 92.709999 92.330002 92.43 82900 92.322829
"2014-07-16" 92.360001 92.720001 92.029999 92.529999 135400 92.422711
"2014-07-17" 92.580002 92.599998 92.419998 92.419998 26200 92.312838
"2014-07-18" 92.629997 92.660004 92.589996 92.650002 50300 92.542575
"2014-07-21" 92.540001 92.699997 92.5 92.669998 18800 92.562548
"2014-07-22" 92.599998 92.660004 92.529999 92.610001 28700 92.50262
"2014-07-23" 92.720001 92.720001 92.550003 92.690002 35900 92.582529
"2014-07-24" 92.650002 92.660004 92.510002 92.529999 17900 92.422711
"2014-07-25" 92.410004 92.419998 91.919998 91.959999 115700 91.853372
"2014-07-28" 92 92.089996 91.970001 92.07 33600 91.963246
"2014-07-29" 91.940002 91.940002 91.540001 91.580002 60500 91.473816
"2014-07-30" 91.290001 91.379997 91.099998 91.220001 106500 91.114233
"2014-07-31" 91.099998 91.379997 91.099998 91.220001 55100 91.114233
"2014-08-01" 91.139999 91.339996 90.980003 90.980003 74300 90.891454
"2014-08-04" 91.050003 91.169998 91.029999 91.150002 96700 91.061287
"2014-08-05" 90.849998 90.870003 90.589996 90.709999 44400 90.621712
"2014-08-06" 90.800003 91.110001 90.800003 91.110001 74700 91.021325
"2014-08-07" 91.010002 91.110001 90.940002 91.050003 25300 90.961386
"2014-08-08" 90.629997 90.739998 90.540001 90.629997 51600 90.541789
"2014-08-11" 90.720001 91.050003 90.720001 91.050003 33500 90.961386
"2014-08-12" 90.93 91.099998 90.839996 91.029999 82400 90.941401
"2014-08-13" 91.029999 91.120003 90.910004 91.080002 44700 90.991355
"2014-08-14" 91.150002 91.220001 91.139999 91.190002 19400 91.101249
"2014-08-15" 91.510002 91.510002 91.07 91.300003 63900 91.211142
"2014-08-18" 91.290001 91.360001 91.290001 91.360001 32700 91.271081
"2014-08-19" 91.110001 91.120003 90.809998 90.860001 29900 90.771568
"2014-08-20" 90.910004 90.970001 90.639999 90.650002 37400 90.561773
"2014-08-21" 90.809998 90.870003 90.790001 90.849998 11900 90.761576
"2014-08-22" 90.830002 90.93 90.709999 90.849998 49900 90.761576
"2014-08-25" 90.589996 90.650002 90.540001 90.550003 23900 90.461872
"2014-08-26" 90.779999 90.839996 90.690002 90.790001 25400 90.701636
"2014-08-27" 91.269997 91.809998 91.209999 91.599998 66100 91.510846
"2014-08-28" 91.529999 91.720001 91.529999 91.68 58200 91.59077
"2014-08-29" 91.75 91.93 91.43 91.470001 25600 91.380975
"2014-09-02" 91.160004 91.160004 90.940002 90.959999 18100 90.885376
"2014-09-03" 91.099998 91.449997 91.029999 91.309998 50000 91.235087
"2014-09-04" 91.660004 91.760002 91.419998 91.43 10700 91.354991
"2014-09-05" 91.370003 91.43 91.290001 91.379997 35100 91.305029
"2014-09-08" 91.129997 91.139999 90.57 90.610001 63300 90.535664
"2014-09-09" 90.25 90.699997 90.160004 90.629997 203800 90.555645
"2014-09-10" 90.580002 90.940002 90.519997 90.93 60700 90.855401
"2014-09-11" 90.400002 90.400002 89.940002 90 75000 89.926164
"2014-09-12" 89.769997 89.919998 89.610001 89.620003 97200 89.546479
"2014-09-15" 89.790001 90.089996 89.790001 89.980003 48600 89.906184
"2014-09-16" 90.370003 90.660004 90.139999 90.660004 221800 90.585626
"2014-09-17" 90.690002 90.959999 90.239998 90.360001 127200 90.285869
"2014-09-18" 90.730003 90.940002 90.669998 90.830002 28200 90.755485
"2014-09-19" 91.059998 91.07 90.599998 90.839996 33300 90.765471
"2014-09-22" 90.349998 90.389999 90.099998 90.129997 54200 90.056055
"2014-09-23" 90.220001 90.269997 89.739998 89.830002 79900 89.756305
"2014-09-24" 89.480003 89.949997 89.400002 89.919998 41400 89.846228
"2014-09-25" 89.550003 89.68 89.480003 89.529999 34100 89.456549
"2014-09-26" 89.419998 89.489998 89.029999 89.139999 52300 89.066869
"2014-09-29" 89.160004 89.300003 89.080002 89.150002 20500 89.076863
"2014-09-30" 88.919998 89.010002 88.639999 88.790001 57200 88.717158
"2014-10-01" 88.82 89.080002 88.809998 89.010002 61000 88.956014
"2014-10-02" 89.269997 89.269997 89 89.099998 34700 89.045956
"2014-10-03" 88.519997 88.57 88.25 88.32 73000 88.26643
"2014-10-06" 88.629997 89.459999 88.610001 89.32 94700 89.265824
"2014-10-07" 89.139999 89.150002 88.82 89.029999 104000 88.975999
"2014-10-08" 88.940002 89.599998 88.709999 89.550003 31200 89.495688
"2014-10-09" 89.459999 89.660004 89 89.029999 67000 88.975999
"2014-10-10" 88.860001 89 88.629997 88.669998 61900 88.616217
"2014-10-13" 88.830002 88.879997 88.699997 88.75 12400 88.69617
"2014-10-14" 88.580002 88.639999 87.900002 87.940002 104800 87.886664
"2014-10-15" 88.040001 88.57 87.769997 88.349998 146400 88.296411
"2014-10-16" 87.699997 88.57 87.699997 88.389999 93000 88.336388
"2014-10-17" 88.470001 88.650002 88.139999 88.139999 124700 88.086539
"2014-10-20" 88.150002 88.32 88.099998 88.160004 153600 88.106531
"2014-10-21" 88.68 88.75 88.5 88.580002 85000 88.526275
"2014-10-22" 88.169998 88.919998 88.019997 88.459999 346400 88.406345
"2014-10-23" 88.480003 88.580002 88.339996 88.550003 33500 88.496294
"2014-10-24" 88.769997 88.809998 88.489998 88.559998 47300 88.506283
"2014-10-27" 88.449997 88.599998 88.389999 88.489998 105500 88.436325
"2014-10-28" 88.75 89.040001 88.75 89.019997 78300 88.966003
"2014-10-29" 89.339996 89.43 88.629997 88.870003 71800 88.8161
"2014-10-30" 88.919998 88.980003 88.779999 88.919998 86200 88.866065
"2014-10-31" 88.139999 88.269997 87.75 88.239998 130900 88.186477
"2014-11-03" 88 88.040001 87.400002 87.540001 163600 87.506738
"2014-11-04" 87.169998 87.290001 87.050003 87.139999 65100 87.106888
"2014-11-05" 86.970001 87.400002 86.82 87.309998 64000 87.276822
"2014-11-06" 87.139999 87.25 86.940002 87.029999 55600 86.996929
"2014-11-07" 87.510002 87.830002 87.489998 87.730003 85900 87.696668
"2014-11-10" 87.900002 87.919998 87.339996 87.410004 83700 87.37679
"2014-11-11" 87.470001 87.809998 87.419998 87.760002 83500 87.726655
"2014-11-12" 87.970001 88.160004 87.809998 87.889999 125500 87.856603
"2014-11-13" 87.919998 87.919998 87.389999 87.400002 92500 87.366791
"2014-11-14" 87.57 88.260002 87.57 88.160004 125100 88.126505
"2014-11-17" 87.870003 88.040001 87.779999 88.019997 76400 87.986551
"2014-11-18" 87.970001 88.040001 87.870003 87.989998 57500 87.956563
"2014-11-19" 87.629997 87.870003 87.550003 87.599998 109500 87.566712
"2014-11-20" 87.82 88.040001 87.82 87.93 25200 87.896589
"2014-11-21" 88.5 88.599998 88.389999 88.489998 68900 88.456373
"2014-11-24" 88.349998 88.400002 87.940002 88.080002 79300 88.046533
"2014-11-25" 88.300003 88.510002 88.260002 88.360001 44500 88.326426
"2014-11-26" 88.379997 88.559998 88.330002 88.5 31200 88.466372
"2014-11-28" 87.199997 87.239998 86.900002 86.949997 81500 86.916958
"2014-12-01" 87.419998 87.860001 87.360001 87.75 38400 87.731793
"2014-12-02" 87.419998 87.419998 87.099998 87.220001 182100 87.201904
"2014-12-03" 87.32 87.599998 87.089996 87.459999 83800 87.441853
"2014-12-04" 87.300003 87.440002 87.279999 87.389999 54800 87.371867
"2014-12-05" 87.129997 87.129997 86.68 86.970001 100800 86.951956
"2014-12-08" 86.830002 86.889999 86.589996 86.620003 166100 86.602031
"2014-12-09" 86.830002 87.160004 86.82 86.949997 57900 86.931956
"2014-12-10" 86.730003 86.739998 86.480003 86.639999 63500 86.622023
"2014-12-11" 86.220001 86.339996 86.099998 86.260002 140400 86.242105
"2014-12-12" 86.040001 86.32 85.870003 85.940002 71900 85.922171
"2014-12-15" 85.709999 85.790001 85.290001 85.290001 208800 85.272305
"2014-12-16" 85.5 85.589996 85.410004 85.470001 79300 85.452268
"2014-12-17" 85.410004 85.989998 85.190002 85.419998 157200 85.402275
"2014-12-18" 85.529999 85.809998 85.529999 85.699997 125000 85.682216
"2014-12-19" 85.68 85.75 85.5 85.699997 80800 85.682216
"2014-12-22" 85.559998 85.589996 85.360001 85.410004 180200 85.392282
"2014-12-23" 85.260002 85.68 85.230003 85.529999 89200 85.512253
"2014-12-24" 85.620003 85.660004 85.410004 85.5 33600 85.48226
"2014-12-26" 85.559998 85.650002 85.480003 85.489998 26900 85.47226
"2014-12-29" 85.459999 85.599998 85.349998 85.489998 43500 85.47226
"2014-12-30" 85.580002 85.720001 85.510002 85.669998 141600 85.652223
"2014-12-31" 85.690002 85.919998 85.5 85.540001 75100 85.522253
"2015-01-02" 85.050003 85.050003 84.519997 84.540001 49800 84.531354
"2015-01-05" 84.419998 84.629997 84.25 84.629997 25000 84.621341
"2015-01-06" 84.449997 84.599998 84.059998 84.059998 102500 84.0514
"2015-01-07" 83.870003 84.139999 83.800003 84.089996 170500 84.081395
